MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
08/23/2022 22:00:00,7591.669,823.774,990.622,194.306,397.062,2777.071,655.360,1523.539,3624.182,5304.397,2373.853,967.977,602.643,4483.958,4219.039,1311.971,5588.960
08/23/2022 23:00:00,7565.048,827.775,982.711,198.504,392.453,2791.623,657.484,1565.917,3649.338,5335.911,2391.364,957.978,603.688,4495.816,4219.925,1343.444,5604.206
08/24/2022 00:00:00,7407.542,811.173,956.870,195.219,384.084,2708.726,643.589,1529.564,3650.807,5310.479,2347.637,952.581,588.898,4457.800,4184.724,1349.833,5539.577
08/24/2022 01:00:00,7088.845,769.445,935.607,182.218,368.385,2556.805,610.645,1452.432,3651.190,5179.886,2240.138,929.696,557.341,4351.317,4078.658,1320.406,5305.325
08/24/2022 02:00:00,6849.587,730.115,913.737,168.093,357.035,2438.606,578.990,1387.061,3640.096,4994.202,2139.196,892.717,531.592,4226.966,3970.344,1288.932,5046.236
08/24/2022 03:00:00,6483.754,672.758,881.523,150.794,340.471,2293.224,547.408,1284.862,3553.241,4766.927,2017.426,858.846,493.307,4177.390,3836.465,1246.867,4759.286
08/24/2022 04:00:00,5985.227,605.074,826.483,131.079,319.456,2090.330,495.025,1160.103,3384.093,4477.609,1849.480,816.116,449.410,4049.081,3610.974,1163.615,4355.670
08/24/2022 05:00:00,5506.494,540.481,801.402,113.891,294.495,1893.602,442.564,1054.249,3236.436,4164.725,1692.003,764.692,407.599,3864.090,3418.018,1080.737,3985.494
08/24/2022 06:00:00,5169.369,495.975,808.838,101.472,278.553,1734.616,404.857,953.276,3117.222,3935.435,1575.255,721.115,372.169,3729.292,3295.022,1019.275,3695.155
08/24/2022 07:00:00,4937.003,465.930,811.470,93.543,263.770,1623.946,374.463,896.333,3039.054,3744.676,1494.192,704.345,350.170,3649.171,3201.912,983.573,3509.517
08/24/2022 08:00:00,4777.188,444.921,798.568,88.639,256.546,1553.093,353.055,863.346,2965.289,3574.986,1440.072,684.631,334.133,3605.303,3152.611,954.811,3389.423
08/24/2022 09:00:00,4688.764,438.333,818.779,88.173,252.062,1511.463,344.147,840.873,2937.318,3519.237,1402.733,668.131,325.072,3575.527,3111.993,939.919,3325.124
08/24/2022 10:00:00,4689.838,434.137,862.683,87.258,251.895,1508.135,344.618,837.661,2924.888,3485.376,1402.820,664.132,329.885,3543.030,3126.696,936.111,3334.377
08/24/2022 11:00:00,4807.537,457.136,874.915,90.623,261.507,1574.513,358.935,856.985,2968.658,3564.229,1453.885,679.118,347.678,3579.005,3206.526,944.237,3454.420
08/24/2022 12:00:00,5073.128,508.444,762.900,96.400,277.768,1690.066,398.777,920.685,3056.895,3761.417,1542.923,700.864,374.630,3661.057,3344.585,988.361,3637.027
08/24/2022 13:00:00,5251.969,536.745,775.031,100.369,284.248,1789.946,428.755,985.826,3135.608,3877.209,1607.631,720.260,395.742,3707.017,3488.393,1005.430,3804.836
08/24/2022 14:00:00,5494.950,569.059,816.747,106.847,299.187,1902.167,439.169,1042.616,3207.311,4049.402,1651.277,750.555,416.188,3748.927,3539.790,1046.725,4015.767
08/24/2022 15:00:00,5832.463,609.277,853.885,117.169,314.483,2039.866,455.315,1126.994,3300.756,4335.095,1694.503,772.952,445.777,3796.985,3595.221,1109.086,4247.006
08/24/2022 16:00:00,6221.927,661.429,892.548,131.965,333.825,2214.457,488.722,1215.796,3392.285,4671.711,1803.568,807.884,481.836,3885.699,3660.315,1165.247,4548.266
08/24/2022 17:00:00,6557.566,710.564,928.584,148.682,349.349,2382.276,524.703,1319.041,3466.321,4976.028,1906.729,846.820,518.352,4023.615,3698.566,1244.893,4861.279
08/24/2022 18:00:00,6837.445,751.213,954.479,166.310,369.777,2552.434,564.657,1417.727,3583.215,5239.805,2039.595,882.269,548.337,4162.536,3778.011,1301.917,5140.817
08/24/2022 19:00:00,7085.838,773.370,873.441,179.930,382.405,2685.380,593.652,1489.489,3262.947,5458.351,2143.675,922.736,566.030,4284.175,3846.733,1337.183,5408.293
08/24/2022 20:00:00,7360.098,796.241,920.476,194.354,402.479,2818.280,628.111,1568.864,3321.576,5612.369,2232.070,955.702,583.025,4361.511,3953.392,1366.921,5652.616
08/24/2022 21:00:00,7524.150,812.890,997.208,204.414,407.799,2918.379,658.643,1631.000,3656.667,5788.516,2266.088,978.176,597.885,4490.766,4000.677,1439.274,5802.616
08/24/2022 22:00:00,7630.312,828.948,1021.085,212.211,409.513,2985.934,669.295,1657.264,3672.745,5904.955,2296.960,990.614,608.885,4561.243,4033.285,1476.950,5895.964
08/24/2022 23:00:00,7602.535,836.498,1009.445,215.198,407.609,2993.019,672.914,1679.741,3656.701,5900.580,2350.760,983.430,605.268,4576.777,4032.900,1505.323,5891.038
08/25/2022 00:00:00,7423.903,818.956,986.006,211.950,397.036,2910.185,660.000,1625.839,3682.151,5779.196,2347.365,973.454,589.061,4539.788,3994.653,1492.196,5797.492
08/25/2022 01:00:00,7077.170,770.337,945.249,198.726,384.328,2756.584,626.025,1556.222,3633.531,5550.406,2255.431,946.123,555.586,4474.841,3916.052,1435.563,5523.551
08/25/2022 02:00:00,6792.659,729.100,910.703,185.216,373.384,2628.852,592.760,1473.279,3615.943,5263.556,2153.540,899.950,532.005,4345.122,3854.159,1377.586,5251.548
08/25/2022 03:00:00,6410.662,669.363,857.614,167.728,357.069,2477.649,556.611,1365.701,3545.751,4960.499,2027.246,864.032,498.066,4241.864,3768.271,1315.846,4944.857
08/25/2022 04:00:00,5897.583,598.131,821.276,147.379,335.033,2264.506,498.046,1242.955,3386.777,4603.576,1854.051,818.099,453.344,4091.441,3550.112,1216.398,4536.497
08/25/2022 05:00:00,5412.326,534.311,797.002,129.471,317.198,2071.979,442.520,1136.179,3211.437,4268.168,1687.549,769.544,408.294,3923.988,3358.511,1121.152,4169.541
08/25/2022 06:00:00,5061.553,493.387,817.630,115.919,301.539,1903.321,402.750,1031.800,3095.135,3987.652,1560.768,725.888,374.498,3782.443,3243.282,1054.377,3856.688
08/25/2022 07:00:00,4817.124,459.508,801.746,106.391,288.131,1776.435,372.154,960.655,3010.562,3762.351,1485.772,692.023,349.842,3696.572,3183.837,1006.412,3632.713
08/25/2022 08:00:00,4645.207,438.161,783.737,100.640,272.084,1690.321,353.468,918.409,2931.404,3570.971,1443.159,672.760,333.199,3629.585,3116.830,972.597,3482.575
08/25/2022 09:00:00,4557.641,430.462,781.318,99.721,265.562,1635.793,342.200,888.441,2895.067,3438.750,1410.581,661.420,323.790,3599.158,3073.472,950.735,3409.528
08/25/2022 10:00:00,4559.423,433.435,781.055,97.712,265.899,1623.474,340.308,881.912,2872.834,3388.992,1410.182,657.746,326.132,3575.452,3081.819,939.837,3382.788
08/25/2022 11:00:00,4710.625,455.971,787.217,99.998,271.146,1679.385,354.121,909.970,2912.505,3451.544,1450.326,662.859,338.975,3588.475,3160.275,948.090,3476.024
08/25/2022 12:00:00,5031.001,501.066,799.492,105.332,285.417,1796.707,398.447,972.749,3019.733,3630.139,1555.640,694.102,362.001,3674.134,3331.640,988.455,3694.094
08/25/2022 13:00:00,5183.041,524.856,780.661,110.041,294.072,1899.755,430.452,1030.877,3093.296,3762.579,1632.039,705.184,383.342,3728.992,3448.878,1003.755,3839.357
08/25/2022 14:00:00,5418.633,558.690,812.637,119.114,310.319,2023.182,450.570,1092.343,3169.015,3977.443,1658.174,734.283,412.525,3790.212,3525.252,1053.412,4058.904
08/25/2022 15:00:00,5746.827,602.751,845.392,132.346,326.897,2174.629,479.625,1164.955,3223.834,4294.808,1715.518,763.083,444.964,3873.277,3586.751,1111.178,4340.100
08/25/2022 16:00:00,6163.035,652.109,886.488,148.018,345.012,2358.306,504.524,1264.329,3343.389,4686.585,1817.095,802.709,482.231,4005.902,3628.422,1193.095,4650.082
08/25/2022 17:00:00,6551.221,702.313,925.271,160.279,361.179,2533.681,534.913,1354.976,3388.992,5062.812,1938.129,856.032,519.813,4152.297,3708.225,1281.382,4984.164
08/25/2022 18:00:00,6936.123,750.261,964.996,175.340,385.893,2683.448,553.167,1446.353,3496.236,5387.002,2053.425,900.115,558.591,4277.990,3752.610,1349.800,5310.964
08/25/2022 19:00:00,7352.716,796.526,1000.555,193.394,403.246,2841.153,555.730,1541.549,3558.666,5670.771,2152.692,940.558,596.756,4414.009,3789.374,1400.586,5589.449
08/25/2022 20:00:00,7661.095,839.566,1024.236,208.376,417.399,2989.051,579.147,1631.992,3628.183,5794.870,2242.619,971.189,624.600,4530.666,3827.323,1452.167,5819.122
08/25/2022 21:00:00,7880.276,869.188,1042.003,219.438,428.241,3106.668,611.422,1694.300,3582.405,5960.451,2311.009,991.592,647.059,4625.387,3887.767,1492.874,6011.771
08/25/2022 22:00:00,7990.515,891.274,1045.204,227.099,435.441,3181.503,635.515,1733.460,3622.427,6048.027,2334.662,999.590,658.281,4689.234,3918.981,1532.857,6090.291
08/25/2022 23:00:00,7926.857,893.739,1034.655,230.647,430.539,3177.598,640.905,1747.147,3610.957,6043.958,2319.509,991.942,655.348,4711.839,3910.280,1545.963,6098.780
08/26/2022 00:00:00,7697.722,872.127,1021.584,227.828,418.992,3085.007,630.316,1713.993,3589.050,5904.483,2252.486,977.566,639.291,4680.170,3883.032,1532.680,6009.968
08/26/2022 01:00:00,7367.402,822.512,993.927,214.565,406.456,2926.651,598.683,1609.195,3539.340,5720.488,2142.860,950.545,605.540,4591.991,3815.249,1481.074,5709.041
08/26/2022 02:00:00,7089.577,782.999,956.983,200.617,398.642,2804.905,571.520,1557.832,3470.379,5427.914,2044.321,901.626,575.775,4431.497,3747.564,1403.593,5435.151
08/26/2022 03:00:00,6664.034,728.436,907.972,182.049,379.015,2645.621,537.774,1461.551,3351.508,5108.660,1930.162,860.782,536.558,4303.880,3681.604,1333.948,5119.967
08/26/2022 04:00:00,6129.950,651.740,886.891,162.049,353.381,2433.574,483.850,1324.695,3208.513,4757.874,1768.915,816.225,489.999,4177.664,3497.061,1244.568,4711.795
08/26/2022 05:00:00,5617.760,579.308,925.103,143.653,332.255,2231.740,433.933,1201.806,3047.264,4435.049,1614.960,758.387,443.923,4005.627,3351.259,1156.244,4342.841
08/26/2022 06:00:00,5248.206,529.724,965.640,128.233,312.426,2063.245,393.565,1103.047,2938.362,4130.106,1489.039,714.375,401.683,3857.144,3251.686,1086.809,4028.830
08/26/2022 07:00:00,4973.541,497.810,971.628,116.997,296.624,1927.560,364.617,1025.734,2865.052,3917.928,1410.314,689.657,375.251,3753.995,3194.801,1041.647,3790.420
08/26/2022 08:00:00,4771.994,474.871,953.979,109.152,282.479,1826.901,345.575,969.899,2824.275,3748.544,1357.342,677.742,356.757,3676.709,3162.690,1006.426,3640.208
08/26/2022 09:00:00,4669.159,459.482,946.390,106.667,274.603,1761.180,335.439,934.341,2796.660,3631.008,1323.055,679.709,344.037,3615.770,3158.933,979.653,3544.853
08/26/2022 10:00:00,4643.612,454.051,945.111,104.436,274.439,1734.529,333.543,923.471,2784.584,3580.805,1324.970,679.288,344.072,3593.300,3161.349,962.977,3512.876
08/26/2022 11:00:00,4755.823,476.012,949.592,106.294,284.041,1780.934,346.961,928.552,2818.086,3609.405,1372.268,698.016,358.181,3612.281,3207.607,963.125,3605.081
08/26/2022 12:00:00,5039.314,516.190,959.225,110.207,296.914,1874.814,386.796,969.657,2851.645,3758.740,1467.293,722.410,382.030,3692.010,3345.098,992.759,3807.892
08/26/2022 13:00:00,5173.138,539.497,774.914,114.393,309.966,1960.763,411.307,1015.395,2941.670,3876.750,1536.288,747.112,401.754,3760.691,3447.020,1016.315,3938.161
08/26/2022 14:00:00,5508.909,576.038,799.825,122.866,314.920,2071.328,431.162,1094.934,3014.854,4098.929,1573.527,772.482,435.391,3815.024,3549.917,1076.132,4173.342
08/26/2022 15:00:00,5928.496,631.169,860.565,133.964,331.691,2221.739,463.095,1177.083,3041.792,4442.623,1605.588,796.121,475.452,3897.248,3598.438,1159.793,4445.772
08/26/2022 16:00:00,6477.659,693.631,917.242,149.250,348.051,2415.335,491.891,1277.581,3176.453,4849.739,1629.653,853.008,520.960,4029.275,3682.682,1240.044,4768.114
08/26/2022 17:00:00,7039.200,753.837,968.923,165.365,374.888,2617.399,526.603,1371.994,3276.913,5220.252,1684.496,899.972,565.101,4173.785,3794.496,1321.813,5129.989
08/26/2022 18:00:00,7515.077,806.790,1022.116,185.369,393.998,2801.236,550.686,1482.883,3359.807,5556.959,1781.560,938.275,607.520,4315.370,3856.137,1389.903,5516.441
08/26/2022 19:00:00,7960.001,855.497,1056.887,199.866,413.495,2971.475,569.686,1561.229,3447.919,5881.797,1900.114,983.898,640.707,4452.868,3925.099,1461.330,5835.775
08/26/2022 20:00:00,8292.706,888.713,1079.363,210.813,431.604,3101.598,588.503,1625.603,3472.775,6009.204,2000.118,1011.490,650.793,4586.739,3967.119,1508.932,6054.724
08/26/2022 21:00:00,8485.928,906.482,1086.920,219.831,436.250,3181.540,608.658,1696.810,3504.221,6143.975,2017.103,1021.381,645.753,4659.781,3966.779,1544.926,6164.450
08/26/2022 22:00:00,8549.711,908.658,1080.159,225.483,442.752,3178.099,638.832,1716.763,3568.313,6238.912,2084.331,1029.454,596.559,4698.966,4000.112,1584.531,6194.847
08/26/2022 23:00:00,8431.557,878.780,1064.875,222.423,427.823,3137.829,638.335,1710.161,3545.976,6180.264,2125.084,1019.392,552.686,4674.622,4006.933,1587.298,6118.420
08/27/2022 00:00:00,8126.510,831.088,1029.301,216.461,415.534,3032.966,613.747,1661.302,3487.491,6043.587,2059.901,1000.227,528.318,4615.902,3953.785,1565.799,5937.844
08/27/2022 01:00:00,7685.457,782.930,981.197,205.387,403.873,2878.873,582.096,1566.969,3399.941,5809.906,1962.921,966.403,507.388,4540.702,3839.517,1502.466,5657.926
08/27/2022 02:00:00,7320.556,748.668,954.885,192.639,392.058,2771.936,557.007,1514.586,3275.055,5555.490,1901.834,937.436,493.054,4445.613,3706.463,1427.984,5394.159
08/27/2022 03:00:00,6941.667,701.199,915.835,178.589,372.344,2639.831,532.816,1427.183,3179.394,5310.361,1834.242,911.528,468.762,4356.477,3603.629,1371.900,5135.427
08/27/2022 04:00:00,6523.058,645.723,887.819,160.972,351.023,2465.536,497.399,1325.592,3072.651,4979.384,1736.054,853.248,437.092,4189.050,3470.657,1296.838,4782.347
08/27/2022 05:00:00,6067.472,588.682,855.278,144.946,331.098,2271.033,458.625,1228.208,2936.495,4681.474,1628.493,796.829,403.882,4033.683,3331.708,1224.885,4416.413
08/27/2022 06:00:00,5661.429,540.038,836.233,131.469,314.116,2100.987,421.981,1133.447,2834.891,4377.616,1534.295,753.730,373.960,3912.365,3223.582,1162.049,4147.087
08/27/2022 07:00:00,5352.587,499.737,817.075,120.958,299.164,1966.160,393.999,1064.960,2723.803,4157.777,1468.589,724.971,350.991,3798.710,3139.609,1111.395,3905.582
08/27/2022 08:00:00,5095.785,462.208,793.648,112.351,285.789,1859.974,373.168,1000.013,2651.018,3969.407,1423.022,724.036,335.716,3718.237,3110.448,1074.994,3707.343
08/27/2022 09:00:00,4953.626,448.500,776.114,106.648,274.960,1783.721,359.040,955.978,2649.707,3841.498,1387.483,704.044,324.202,3705.381,3090.315,1052.006,3591.276
08/27/2022 10:00:00,4859.147,443.707,775.193,102.604,266.801,1733.274,349.411,938.092,2594.859,3766.029,1362.096,706.042,322.379,3686.601,3060.387,1034.744,3510.149
08/27/2022 11:00:00,4818.711,449.283,808.652,101.794,263.227,1720.440,351.051,929.379,2566.665,3719.599,1364.043,708.519,326.481,3670.993,3107.141,1021.665,3496.700
08/27/2022 12:00:00,4853.398,462.665,860.374,101.918,261.968,1736.534,357.648,934.064,2584.126,3737.791,1380.445,713.751,331.182,3661.555,3190.516,1030.874,3541.985
08/27/2022 13:00:00,4921.982,486.475,900.540,105.494,261.930,1776.890,370.521,963.493,2624.933,3761.683,1423.359,740.961,340.244,3654.899,3277.914,1047.618,3613.851
08/27/2022 14:00:00,5299.676,536.932,860.555,118.735,279.880,1944.174,401.606,1049.935,2726.786,4031.145,1527.144,767.737,375.393,3724.589,3423.745,1122.408,3865.792
08/27/2022 15:00:00,5813.700,599.995,847.147,137.983,305.457,2164.125,450.380,1175.740,2812.931,4429.226,1682.588,805.125,419.557,3865.734,3536.771,1214.444,4241.227
08/27/2022 16:00:00,6417.859,730.495,895.318,158.403,329.294,2397.412,484.404,1306.112,2914.758,4907.996,1809.102,827.766,466.168,4009.074,3647.179,1317.896,4636.746
08/27/2022 17:00:00,6989.311,838.057,939.998,177.395,349.990,2610.223,499.787,1431.088,2942.954,5256.707,1867.509,850.712,509.252,4170.544,3747.481,1405.288,4949.371
08/27/2022 18:00:00,7471.595,865.560,991.199,193.251,367.091,2775.281,498.611,1518.846,2948.968,5577.773,1900.958,868.350,547.602,4308.274,3809.852,1481.823,5196.504
08/27/2022 19:00:00,7873.159,898.482,1016.402,205.853,380.574,2857.856,510.583,1567.491,2951.372,5808.217,1954.570,875.480,576.875,4481.553,3878.223,1534.763,5357.398
08/27/2022 20:00:00,8088.421,924.969,1031.392,211.917,388.749,2934.599,494.353,1613.127,2931.389,5965.689,1942.887,885.370,602.803,4597.740,3945.885,1574.303,5469.460
08/27/2022 21:00:00,8178.479,946.129,1048.405,216.968,389.082,2987.520,475.470,1657.678,2928.254,6075.154,1899.236,891.262,623.204,4670.380,4031.644,1600.012,5525.911
08/27/2022 22:00:00,8275.838,962.481,1025.595,221.335,392.486,3013.213,476.733,1678.280,2957.454,6131.605,1882.701,905.667,633.816,4688.707,4074.793,1620.277,5529.494
08/27/2022 23:00:00,8248.584,961.218,1018.663,222.463,385.798,3014.926,467.010,1670.620,2953.475,6122.150,1865.243,898.449,634.330,4702.480,4077.429,1616.169,5448.535
08/28/2022 00:00:00,7944.974,929.120,1001.176,216.550,372.683,2894.347,440.904,1619.265,2954.430,5973.563,1794.271,878.919,612.129,4627.778,4045.900,1588.390,5274.772
08/28/2022 01:00:00,7549.332,879.373,972.313,204.635,362.470,2756.256,430.783,1507.388,2887.283,5692.945,1685.688,854.817,575.818,4569.696,3912.344,1523.488,5039.121
08/28/2022 02:00:00,7251.408,844.282,938.389,195.069,359.067,2687.660,424.258,1432.237,2834.455,5530.866,1654.091,829.038,550.795,4464.128,3803.633,1471.459,4888.198
08/28/2022 03:00:00,6912.334,805.113,909.038,182.545,351.636,2587.631,414.318,1375.155,2784.848,5317.535,1608.116,813.241,519.086,4350.022,3708.871,1426.503,4700.211
08/28/2022 04:00:00,6546.396,753.503,884.607,167.567,336.797,2438.594,391.791,1268.504,2656.853,5059.922,1525.823,766.248,485.052,4200.363,3557.659,1364.316,4377.019
08/28/2022 05:00:00,6174.688,703.499,864.470,151.704,319.539,2261.052,363.178,1192.527,2526.669,4772.115,1449.693,736.854,446.503,4094.446,3421.867,1273.730,4049.693
08/28/2022 06:00:00,5824.425,660.618,859.685,138.048,303.548,2102.347,341.955,1118.436,2421.372,4497.363,1386.381,713.246,417.261,3961.511,3306.455,1207.095,3804.959
08/28/2022 07:00:00,5549.298,622.264,871.246,127.488,291.991,1977.898,327.002,1050.417,2337.587,4345.238,1336.063,675.608,393.776,3840.528,3227.161,1153.718,3608.983
08/28/2022 08:00:00,5359.865,593.980,860.674,120.597,281.346,1894.342,314.860,1003.405,2337.024,4159.635,1303.066,654.385,375.044,3712.211,3179.529,1129.892,3440.617
08/28/2022 09:00:00,5208.710,571.476,852.216,117.173,267.955,1802.255,307.260,972.661,2294.655,4044.719,1281.008,649.446,364.915,3694.419,3132.467,1096.674,3335.724
08/28/2022 10:00:00,5116.690,559.653,847.884,111.116,258.689,1718.334,303.067,949.439,2289.424,3938.983,1274.897,640.478,359.133,3665.550,3113.821,1085.217,3272.191
08/28/2022 11:00:00,5069.427,553.218,844.656,106.217,252.126,1668.344,305.651,934.648,2266.392,3898.387,1278.671,644.984,358.571,3646.134,3117.264,1075.785,3262.715
08/28/2022 12:00:00,5075.317,559.948,891.911,105.418,252.346,1668.170,312.199,931.730,2280.632,3902.703,1291.292,649.102,358.829,3632.430,3172.577,1071.982,3311.734
08/28/2022 13:00:00,5150.603,581.308,943.052,106.246,248.401,1665.850,323.969,938.954,2304.585,3915.374,1319.159,645.077,368.573,3601.516,3252.466,1093.633,3357.879
08/28/2022 14:00:00,5485.292,633.515,879.751,111.522,250.720,1724.492,358.106,983.811,2379.915,4092.504,1437.987,673.404,401.233,3678.735,3364.222,1173.286,3559.627
08/28/2022 15:00:00,5957.470,670.725,867.129,116.653,263.646,1803.549,401.077,1017.872,2464.848,4255.528,1576.881,718.507,435.820,3860.100,3454.728,1248.898,3873.074
08/28/2022 16:00:00,6498.778,707.433,875.807,121.842,280.940,1951.004,446.046,1077.288,2615.400,4518.030,1716.704,765.784,490.113,4043.667,3586.146,1310.508,4250.710
08/28/2022 17:00:00,7014.576,746.222,926.112,135.783,302.221,2126.068,487.128,1179.268,2727.715,4773.872,1847.305,797.890,519.915,4210.438,3723.283,1383.695,4604.510
08/28/2022 18:00:00,7536.927,772.163,948.415,152.129,322.736,2313.146,526.028,1283.697,2858.508,5092.323,1971.744,856.480,540.892,4380.922,3819.472,1456.669,4955.868
08/28/2022 19:00:00,7890.922,797.187,973.412,172.369,342.994,2513.169,560.035,1401.647,2961.374,5428.738,2083.821,917.556,522.281,4569.576,3911.613,1544.480,5286.978
08/28/2022 20:00:00,8088.431,840.938,1001.717,188.431,359.907,2672.150,591.698,1494.306,3028.532,5711.754,2182.566,946.865,515.376,4716.982,3973.914,1591.029,5534.361
08/28/2022 21:00:00,8289.665,889.736,1019.169,200.517,370.951,2796.527,618.797,1566.737,3133.938,5833.209,2273.325,972.727,529.803,4832.019,4034.364,1611.058,5741.242
08/28/2022 22:00:00,8501.682,937.614,1051.105,210.721,379.570,2904.869,646.004,1624.094,3211.869,6006.839,2353.847,995.752,571.068,4890.931,4126.845,1636.400,5885.518
08/28/2022 23:00:00,8468.926,967.374,1047.940,217.133,383.745,2973.573,665.985,1666.805,3266.793,6035.140,2401.994,1000.857,595.000,4841.222,4144.547,1654.705,5945.872
08/29/2022 00:00:00,8175.143,950.667,1002.078,217.921,382.641,2960.152,663.288,1642.195,3266.829,5753.104,2387.880,983.804,590.125,4752.049,4135.101,1630.879,5851.752
08/29/2022 01:00:00,7796.377,915.716,963.634,213.181,376.728,2860.372,640.839,1589.365,3252.364,5375.104,2305.301,963.618,563.616,4692.694,4031.992,1569.218,5628.522
08/29/2022 02:00:00,7549.138,894.727,923.561,203.881,376.070,2792.472,615.131,1540.225,3188.034,5157.289,2224.654,923.864,544.895,4563.117,3896.267,1507.577,5393.857
08/29/2022 03:00:00,7149.625,842.631,907.272,186.768,367.870,2676.545,585.489,1463.884,3091.919,4811.850,2106.551,894.689,517.400,4425.462,3796.263,1439.898,5099.103
08/29/2022 04:00:00,6708.171,777.456,879.430,170.419,352.337,2504.514,539.180,1347.959,2921.486,4487.718,1950.543,838.692,482.951,4203.011,3595.951,1330.703,4733.275
08/29/2022 05:00:00,6229.337,722.535,852.229,155.725,333.624,2330.734,490.278,1250.549,2754.457,4249.756,1796.200,793.578,448.726,4013.350,3371.800,1238.292,4360.498
08/29/2022 06:00:00,5856.952,682.288,843.388,144.359,324.772,2184.785,449.681,1176.600,2636.953,4028.398,1668.478,770.105,418.047,3898.210,3231.277,1168.758,4072.987
08/29/2022 07:00:00,5581.072,660.660,834.712,134.802,309.399,2059.807,412.670,1115.284,2530.784,3874.537,1568.693,738.259,396.587,3825.065,3181.957,1118.533,3851.471
08/29/2022 08:00:00,5407.244,641.479,873.967,127.017,306.300,1963.236,386.436,1059.915,2469.511,3800.912,1498.005,722.503,384.095,3741.124,3162.923,1088.411,3692.225
08/29/2022 09:00:00,5274.862,631.442,873.561,124.341,296.287,1903.112,372.272,1013.624,2441.255,3753.302,1448.209,708.839,378.877,3681.298,3174.507,1063.087,3578.969
08/29/2022 10:00:00,5262.032,639.996,873.460,121.098,294.199,1888.508,367.003,1011.553,2462.669,3762.920,1443.082,713.032,383.202,3669.966,3185.004,1052.132,3560.887
08/29/2022 11:00:00,5404.331,665.485,840.167,123.681,302.456,1950.108,381.010,1036.256,2527.933,3881.808,1464.407,734.577,404.210,3708.304,3234.945,1063.687,3687.620
08/29/2022 12:00:00,5674.801,718.299,869.206,127.327,315.291,2060.916,412.620,1110.311,2664.945,4118.142,1534.401,765.705,435.129,3781.683,3423.678,1095.571,3946.044
08/29/2022 13:00:00,5817.700,738.209,859.403,131.829,321.244,2146.015,437.232,1160.844,2763.828,4256.290,1592.088,786.335,456.716,3801.925,3559.794,1114.381,4091.424
08/29/2022 14:00:00,6095.360,766.581,875.601,141.274,336.322,2277.130,458.781,1227.919,2879.470,4437.158,1618.338,786.607,477.274,3809.006,3613.237,1153.202,4361.898
08/29/2022 15:00:00,6494.560,800.109,930.168,156.326,348.685,2434.128,490.284,1315.948,3026.394,4761.657,1688.572,829.387,501.249,3959.761,3718.232,1232.166,4687.578
08/29/2022 16:00:00,6986.112,847.836,953.689,174.996,375.586,2634.460,505.939,1427.101,3144.429,5123.712,1729.557,872.774,540.021,4101.090,3838.767,1322.346,5040.533
08/29/2022 17:00:00,7429.548,901.058,997.857,191.696,393.842,2819.593,501.631,1532.202,3259.363,5474.473,1767.750,913.038,582.082,4274.944,3946.092,1396.928,5378.054
08/29/2022 18:00:00,7901.678,950.707,1004.209,206.416,406.096,2999.264,519.975,1625.292,3343.221,5747.872,1858.851,942.848,629.626,4463.839,4003.511,1434.295,5588.377
08/29/2022 19:00:00,8292.632,976.627,1004.977,220.361,429.505,3154.323,552.223,1712.448,3404.228,5927.865,1956.101,1007.814,652.810,4615.928,4079.105,1468.588,5741.263
08/29/2022 20:00:00,8185.256,937.539,1012.324,228.655,433.942,3163.329,574.874,1705.921,3480.907,5730.693,2057.666,1030.244,584.434,4753.404,4124.151,1515.078,5808.662
08/29/2022 21:00:00,7803.832,880.170,968.073,217.890,428.606,3003.298,591.333,1604.615,3555.541,5501.389,2132.829,1037.171,531.174,4788.640,4149.610,1509.287,5860.716
08/29/2022 22:00:00,7450.331,850.122,933.375,194.005,397.938,2727.484,609.321,1516.813,3593.273,5191.873,2203.973,1039.985,492.139,4711.788,4183.890,1461.039,5887.802
08/29/2022 23:00:00,7080.476,813.119,899.517,186.729,381.907,2668.041,611.178,1468.086,3567.168,4985.094,2232.916,1018.605,478.418,4562.458,4205.045,1393.757,5825.740
08/30/2022 00:00:00,6870.258,777.702,889.019,185.294,373.876,2610.689,598.769,1433.016,3594.062,4768.949,2189.972,1011.830,462.161,4352.083,4185.313,1324.769,5652.282
08/30/2022 01:00:00,6660.161,751.645,873.622,176.296,361.997,2502.778,566.363,1383.825,3579.810,4613.320,2076.232,973.997,451.538,4112.909,4084.198,1277.970,5392.734
08/30/2022 02:00:00,6573.238,741.743,877.644,168.149,357.082,2448.034,534.116,1349.968,3527.391,4574.237,1966.400,908.726,445.856,4031.002,3988.406,1252.766,5189.711
08/30/2022 03:00:00,6303.659,702.176,865.666,155.691,352.681,2330.847,496.315,1251.045,3408.427,4402.504,1841.909,866.842,430.642,3980.602,3864.167,1202.939,4890.457
08/30/2022 04:00:00,5866.864,644.102,817.048,139.069,330.891,2156.940,442.755,1162.254,3224.573,4146.031,1671.353,802.188,403.183,3897.175,3609.365,1136.085,4496.718
08/30/2022 05:00:00,5478.723,594.689,784.478,124.700,315.275,1982.793,391.078,1066.655,3069.246,3891.409,1513.726,753.103,372.077,3757.375,3395.330,1067.386,4136.510
08/30/2022 06:00:00,5148.248,558.571,765.172,114.721,300.465,1846.418,353.026,990.246,2950.963,3689.473,1406.329,714.697,347.758,3666.290,3240.819,1019.477,3864.941
