MarketHour, CSWS, EDE, GRDA, INDN, KACY, KCPL, LES, MPS, NPPD, OKGE, OPPD, SECI, SPRM, SPS, WAUE, WFEC, WR
09/07/2022 15:00:00,5714.211,663.048,803.348,112.627,301.703,1986.738,462.125,1075.639,3070.737,4220.933,1709.299,734.069,431.485,3724.155,3841.179,1110.952,4177.000
09/07/2022 16:00:00,6138.010,703.896,840.152,124.003,319.121,2140.004,498.775,1156.914,3177.378,4574.050,1825.967,772.214,463.606,3948.880,3937.481,1193.950,4466.032
09/07/2022 17:00:00,6559.286,731.902,883.306,139.293,331.658,2266.213,536.770,1232.590,3269.726,4931.171,1940.978,820.344,489.769,4106.318,4090.766,1276.795,4774.724
09/07/2022 18:00:00,7028.927,763.294,902.746,149.763,350.107,2377.013,568.831,1306.349,3360.671,5247.162,2045.351,874.036,513.750,4279.770,4257.108,1351.860,5055.779
09/07/2022 19:00:00,7475.557,784.167,909.109,164.178,361.577,2503.994,595.841,1381.737,3451.327,5514.817,2140.953,926.120,532.553,4453.412,4392.954,1421.538,5331.774
09/07/2022 20:00:00,7785.042,813.820,948.202,174.817,376.522,2595.302,621.044,1419.720,3455.002,5661.991,2223.377,966.344,548.577,4616.076,4439.906,1473.574,5513.579
09/07/2022 21:00:00,8004.384,835.768,951.897,183.329,383.836,2695.056,638.033,1467.983,3554.397,5786.103,2293.108,984.430,565.468,4757.022,4558.680,1513.868,5603.568
09/07/2022 22:00:00,8053.438,853.550,954.918,191.768,385.211,2780.057,648.701,1536.475,3620.994,5886.264,2340.983,992.522,573.176,4832.686,4577.732,1548.922,5679.001
09/07/2022 23:00:00,7872.297,853.869,979.947,194.595,382.717,2770.646,646.271,1549.675,3577.658,5829.105,2334.287,983.346,570.138,4818.672,4558.846,1553.745,5631.611
09/08/2022 00:00:00,7581.825,831.254,965.105,189.430,366.658,2677.933,627.541,1508.554,3529.814,5650.226,2253.072,971.513,550.867,4709.295,4474.374,1522.242,5508.271
09/08/2022 01:00:00,7108.609,784.988,912.561,174.600,355.154,2519.523,591.855,1403.858,3450.560,5399.957,2136.751,943.113,520.350,4484.582,4377.558,1445.966,5205.753
09/08/2022 02:00:00,6766.954,747.467,875.603,161.248,346.798,2400.606,565.185,1331.404,3391.820,5171.895,2062.849,921.202,496.211,4275.273,4321.674,1394.449,4985.668
09/08/2022 03:00:00,6287.665,686.300,833.867,143.831,325.738,2230.648,530.257,1215.266,3292.746,4886.117,1938.957,885.327,461.216,4120.104,4187.623,1323.550,4661.668
09/08/2022 04:00:00,5788.401,623.586,805.068,125.860,303.593,2038.307,478.400,1109.677,3120.220,4497.447,1772.804,838.969,420.567,3933.344,3943.923,1220.183,4265.627
09/08/2022 05:00:00,5322.542,560.653,775.620,109.400,290.887,1828.908,427.342,1000.589,2968.481,4147.064,1620.453,787.688,381.338,3734.572,3740.550,1129.952,3884.245
09/08/2022 06:00:00,4953.610,514.366,825.685,97.899,273.199,1676.665,390.945,909.871,2853.442,3873.410,1504.315,737.919,350.837,3569.938,3589.028,1063.117,3611.515
09/08/2022 07:00:00,4699.235,489.147,828.289,90.086,260.052,1590.932,361.060,858.790,2789.531,3686.351,1424.353,707.182,331.628,3466.805,3505.030,1016.907,3454.086
09/08/2022 08:00:00,4525.083,476.969,817.199,85.662,250.234,1525.316,341.157,802.601,2739.513,3526.985,1380.017,668.204,319.425,3407.134,3430.100,984.900,3347.902
09/08/2022 09:00:00,4404.800,464.916,805.287,85.713,246.869,1486.715,328.145,787.150,2699.490,3397.871,1349.070,668.484,310.451,3346.355,3393.494,960.589,3274.503
09/08/2022 10:00:00,4370.252,461.877,812.990,84.462,240.543,1488.300,325.761,794.804,2684.583,3366.996,1345.728,673.746,310.997,3308.619,3412.591,946.685,3270.526
09/08/2022 11:00:00,4489.342,485.562,820.728,87.948,247.922,1548.097,340.008,817.848,2727.756,3407.287,1383.901,689.859,327.235,3381.509,3511.918,955.705,3387.894
09/08/2022 12:00:00,4786.689,535.929,749.884,93.500,262.115,1672.437,376.185,895.553,2807.229,3606.265,1481.567,726.348,353.679,3555.061,3647.628,992.629,3623.445
09/08/2022 13:00:00,4908.975,561.425,750.141,96.675,270.134,1744.501,401.256,931.405,2848.269,3726.032,1545.238,745.768,370.473,3795.684,3744.887,1005.650,3750.170
09/08/2022 14:00:00,5159.856,590.030,773.758,102.007,287.527,1845.747,419.897,991.555,2878.258,3873.349,1591.734,760.473,391.703,3816.651,3804.869,1038.333,3876.915
09/08/2022 15:00:00,5573.973,631.708,824.947,109.549,298.052,1962.468,443.516,1056.223,2960.530,4095.601,1663.520,776.520,415.473,3865.828,3859.085,1090.268,4085.340
09/08/2022 16:00:00,6046.786,678.476,864.493,120.128,317.540,2110.444,475.827,1117.797,3083.224,4387.863,1768.812,814.149,443.246,3993.465,3997.716,1160.008,4385.648
09/08/2022 17:00:00,6494.888,723.159,892.344,133.743,333.110,2274.426,507.187,1214.387,3182.219,4692.327,1888.774,863.020,468.303,4125.858,4113.545,1227.936,4677.376
09/08/2022 18:00:00,6895.462,763.718,921.405,147.783,345.996,2406.290,539.494,1314.563,3290.503,4956.834,2000.986,905.611,494.108,4275.379,4217.267,1296.015,4939.806
09/08/2022 19:00:00,7293.891,804.956,965.459,162.664,362.325,2534.010,568.604,1407.301,3343.005,5247.466,2106.681,956.043,522.675,4457.554,4325.737,1362.626,5219.196
09/08/2022 20:00:00,7589.568,839.061,989.363,176.271,380.160,2652.207,593.498,1467.168,3391.095,5451.369,2214.570,990.512,546.011,4614.593,4345.415,1414.349,5420.520
09/08/2022 21:00:00,7744.439,855.868,984.558,187.859,385.678,2756.221,614.708,1543.908,3429.280,5623.985,2293.335,1006.721,564.650,4731.210,4361.008,1458.213,5587.850
09/08/2022 22:00:00,7792.860,869.179,997.076,194.707,391.038,2823.794,631.519,1579.227,3465.852,5688.512,2335.302,1007.452,573.581,4804.829,4426.556,1493.531,5696.238
09/08/2022 23:00:00,7677.083,867.599,979.401,196.844,386.683,2800.255,628.827,1567.017,3453.103,5653.690,2324.993,992.837,566.936,4815.547,4369.965,1499.844,5659.625
09/09/2022 00:00:00,7363.774,842.790,948.134,190.467,372.588,2701.455,606.284,1508.815,3385.061,5504.635,2245.102,970.766,542.456,4774.451,4247.683,1478.159,5514.134
09/09/2022 01:00:00,6914.813,792.642,905.931,176.268,360.947,2536.872,574.617,1412.198,3286.476,5276.373,2136.170,935.502,509.786,4668.289,4120.837,1405.921,5205.048
09/09/2022 02:00:00,6585.988,746.757,861.389,162.806,349.360,2417.229,552.069,1347.531,3193.511,5067.303,2052.616,906.436,483.860,4545.370,4031.389,1351.819,4980.540
09/09/2022 03:00:00,6119.822,691.498,833.692,146.432,335.384,2239.654,515.530,1243.997,3047.493,4812.744,1924.607,867.414,449.532,4386.373,3880.422,1284.918,4652.616
09/09/2022 04:00:00,5654.614,631.680,818.131,129.067,309.779,2052.127,465.063,1119.929,2858.922,4457.705,1772.657,811.760,408.840,4154.297,3661.396,1200.524,4283.084
09/09/2022 05:00:00,5218.582,577.733,841.624,112.662,288.444,1857.887,416.029,1014.056,2754.198,4112.500,1626.311,759.954,372.486,3967.882,3451.297,1117.384,3926.216
09/09/2022 06:00:00,4829.904,536.873,813.420,101.283,275.891,1708.731,379.781,917.041,2645.289,3842.559,1517.661,718.719,340.354,3851.711,3312.862,1051.087,3651.119
09/09/2022 07:00:00,4609.946,508.969,838.830,93.264,265.450,1605.086,354.526,890.445,2559.586,3653.692,1443.329,689.618,320.689,3754.634,3220.756,1007.389,3467.752
09/09/2022 08:00:00,4442.167,491.925,825.473,89.023,257.909,1533.670,335.577,848.024,2496.889,3502.881,1390.364,671.072,309.813,3674.242,3188.646,973.816,3341.475
09/09/2022 09:00:00,4320.315,481.779,819.488,88.485,246.939,1495.203,323.745,824.545,2452.324,3374.446,1353.922,657.441,302.717,3619.758,3156.381,950.365,3254.449
09/09/2022 10:00:00,4290.329,480.127,820.352,87.577,249.531,1488.579,322.025,815.184,2423.131,3373.555,1341.440,661.356,305.429,3600.324,3163.427,945.082,3246.109
09/09/2022 11:00:00,4397.508,510.568,786.789,90.441,251.810,1561.978,333.791,840.979,2438.497,3444.329,1372.968,681.028,319.663,3633.783,3234.054,955.485,3356.451
09/09/2022 12:00:00,4684.788,559.120,795.472,96.347,270.913,1679.886,371.279,891.344,2537.905,3625.415,1462.404,715.240,344.252,3706.374,3422.703,992.610,3584.619
09/09/2022 13:00:00,4793.393,582.816,807.534,100.096,281.717,1766.047,392.960,948.320,2576.668,3740.968,1525.016,716.089,361.736,3772.129,3551.229,1003.249,3693.728
09/09/2022 14:00:00,5005.073,606.660,776.749,106.132,292.306,1851.731,415.628,997.877,2560.324,3865.057,1579.717,724.189,384.376,3786.287,3581.381,1030.202,3807.573
09/09/2022 15:00:00,5375.528,627.856,797.915,113.194,306.189,1954.265,439.009,1048.707,2596.299,4106.831,1658.020,740.588,411.013,3862.426,3639.798,1089.083,4012.158
09/09/2022 16:00:00,5814.017,653.609,849.598,125.236,326.222,2102.979,467.328,1133.540,2633.499,4416.558,1753.004,767.151,434.105,3983.359,3654.529,1167.377,4311.909
09/09/2022 17:00:00,6314.262,698.388,880.494,140.879,345.261,2277.284,491.036,1234.293,2655.410,4726.272,1842.828,800.183,455.474,4115.556,3692.783,1233.761,4659.033
09/09/2022 18:00:00,6756.923,746.265,914.791,157.608,364.791,2449.454,509.160,1335.004,2653.384,5011.702,1921.684,835.626,484.459,4256.298,3695.721,1296.916,4976.243
09/09/2022 19:00:00,7150.252,786.670,937.714,173.866,382.063,2601.132,524.571,1424.120,2647.407,5290.752,1977.781,868.665,515.480,4420.382,3693.829,1363.142,5301.373
09/09/2022 20:00:00,7413.028,811.663,956.910,186.542,388.964,2727.650,544.370,1485.559,2620.375,5435.477,2046.273,902.490,536.590,4557.763,3693.309,1411.921,5527.907
09/09/2022 21:00:00,7614.489,828.948,962.725,197.368,401.188,2823.690,562.690,1540.200,2606.232,5549.232,2096.280,919.384,553.183,4652.578,3685.545,1450.721,5629.115
09/09/2022 22:00:00,7674.088,844.803,969.235,203.671,402.561,2865.545,565.641,1581.349,2559.785,5615.037,2040.135,935.589,563.066,4717.713,3672.978,1486.337,5715.133
09/09/2022 23:00:00,7529.030,831.802,944.448,203.979,395.964,2828.578,521.897,1578.333,2500.744,5541.293,1902.743,937.623,556.212,4680.596,3614.677,1487.675,5678.075
09/10/2022 00:00:00,7201.020,801.612,924.289,195.050,385.774,2690.773,471.665,1519.872,2398.713,5371.090,1776.973,914.961,530.927,4623.850,3518.460,1451.694,5493.103
09/10/2022 01:00:00,6717.336,752.054,886.401,178.881,364.910,2514.381,436.941,1418.730,2306.101,5110.475,1674.234,860.125,496.575,4512.374,3441.965,1366.484,5166.078
09/10/2022 02:00:00,6360.910,718.817,849.076,164.631,361.405,2310.141,423.196,1324.860,2267.075,4887.746,1630.363,841.580,471.692,4432.333,3416.301,1309.043,4885.444
09/10/2022 03:00:00,5961.596,681.672,841.198,149.766,343.831,2127.042,404.164,1225.466,2211.093,4626.076,1558.186,785.253,437.980,4300.546,3354.540,1252.531,4576.497
09/10/2022 04:00:00,5570.564,638.383,844.252,135.385,327.132,1990.572,373.473,1132.067,2155.532,4370.310,1465.623,738.254,403.548,4167.045,3245.660,1194.891,4256.815
09/10/2022 05:00:00,5167.206,579.164,819.735,120.629,302.372,1850.989,338.528,1023.307,2059.897,4094.204,1366.450,699.769,369.019,4052.779,3116.846,1122.843,3920.943
09/10/2022 06:00:00,4846.002,535.187,782.033,108.122,286.492,1741.156,313.566,942.500,1999.586,3790.070,1292.560,673.264,338.710,3898.576,3057.819,1063.012,3638.850
09/10/2022 07:00:00,4613.443,498.059,770.713,98.376,278.654,1631.723,297.293,845.331,1943.700,3565.539,1240.121,649.831,318.532,3802.657,3015.726,1019.121,3447.006
09/10/2022 08:00:00,4396.118,468.960,754.645,92.145,266.269,1550.150,288.709,800.439,1927.423,3380.455,1207.811,645.613,303.242,3697.047,2984.620,978.375,3313.757
09/10/2022 09:00:00,4265.860,451.945,744.109,88.097,253.552,1530.380,277.861,799.762,1909.411,3273.657,1180.857,629.772,294.994,3645.603,2977.324,949.509,3238.332
09/10/2022 10:00:00,4182.204,440.743,735.523,85.324,250.106,1541.339,275.118,779.360,1900.229,3236.711,1167.901,635.524,292.934,3623.018,2992.522,933.160,3191.895
09/10/2022 11:00:00,4188.134,442.714,734.107,86.018,251.439,1582.771,276.092,786.575,1911.469,3241.220,1181.323,632.557,297.279,3608.683,3023.396,927.716,3195.111
09/10/2022 12:00:00,4267.852,453.254,731.393,87.851,251.111,1594.439,283.329,786.304,1925.247,3286.372,1205.203,639.531,303.638,3616.598,3107.803,936.911,3243.092
09/10/2022 13:00:00,4323.459,460.301,730.373,90.027,249.249,1516.646,292.936,815.710,1888.800,3240.638,1242.680,630.013,306.668,3630.718,3147.054,950.924,3263.532
09/10/2022 14:00:00,4609.795,495.349,754.682,97.093,263.280,1593.396,308.204,884.942,1957.053,3466.352,1289.499,645.183,331.070,3692.235,3226.094,1006.773,3390.644
09/10/2022 15:00:00,5000.981,537.385,745.202,106.180,269.788,1678.283,325.357,953.112,1979.462,3728.181,1332.213,672.716,360.162,3759.008,3302.191,1067.912,3525.867
09/10/2022 16:00:00,5467.800,582.197,773.897,113.629,272.690,1769.377,339.495,1020.139,1977.103,4083.508,1364.287,678.105,393.421,3852.667,3344.911,1145.334,3642.010
09/10/2022 17:00:00,5955.795,632.075,829.448,127.095,278.521,1864.785,345.243,1093.921,1936.116,4427.353,1378.594,672.051,423.465,3926.325,3361.619,1220.157,3684.728
09/10/2022 18:00:00,6410.014,676.201,866.341,137.106,287.794,1979.702,346.180,1158.913,1899.826,4724.188,1379.404,663.842,451.386,4021.485,3388.023,1291.535,3752.944
09/10/2022 19:00:00,6788.801,723.508,898.998,150.591,292.347,2016.326,344.056,1223.863,1852.137,4995.218,1375.426,661.800,485.508,4105.632,3439.246,1354.908,3773.499
09/10/2022 20:00:00,7099.745,767.091,916.155,147.712,284.490,1904.555,341.757,1230.159,1824.342,5176.877,1367.813,662.270,515.361,4190.567,3446.394,1399.530,3748.756
09/10/2022 21:00:00,7340.334,797.907,929.582,137.157,278.020,1983.866,340.784,1197.303,1860.729,5340.305,1376.057,653.162,535.097,4248.516,3433.356,1439.855,3716.760
09/10/2022 22:00:00,7431.853,819.043,938.449,127.134,268.646,1893.948,339.900,1136.632,1826.930,5402.883,1381.909,644.285,546.649,4253.495,3423.038,1455.568,3648.604
09/10/2022 23:00:00,7392.225,823.990,922.557,119.976,260.580,1787.133,342.305,1072.455,1876.941,5307.035,1377.870,637.596,542.405,4237.273,3424.316,1442.873,3586.731
09/11/2022 00:00:00,7081.339,791.014,887.555,113.790,258.682,1752.678,338.407,990.969,1847.243,4999.189,1378.567,625.298,521.972,4201.641,3387.088,1397.595,3493.546
09/11/2022 01:00:00,6633.581,745.960,839.630,110.017,261.318,1740.299,330.688,967.685,1827.527,4601.546,1359.619,619.585,494.244,4115.704,3342.624,1318.141,3458.204
09/11/2022 02:00:00,6305.740,715.351,829.796,106.995,265.658,1697.054,331.174,945.480,1838.484,4299.601,1363.527,619.774,468.058,4027.741,3311.466,1251.675,3436.551
09/11/2022 03:00:00,5903.070,674.456,802.973,101.368,256.905,1678.947,318.305,902.050,1843.484,4068.234,1322.267,615.369,429.922,3922.732,3235.749,1186.766,3351.400
09/11/2022 04:00:00,5520.846,638.303,821.211,94.085,250.795,1574.490,301.504,854.530,1803.434,3825.303,1266.520,596.555,401.815,3785.064,3151.520,1122.454,3214.845
09/11/2022 05:00:00,5133.887,590.258,794.708,86.365,238.655,1526.213,284.514,795.273,1725.290,3593.926,1207.961,569.865,372.703,3683.496,3032.043,1058.525,3041.618
09/11/2022 06:00:00,4779.290,542.345,768.158,80.208,230.621,1408.243,267.640,745.489,1662.917,3379.785,1150.077,559.690,339.917,3593.701,2950.050,1010.016,2906.062
09/11/2022 07:00:00,4531.884,516.756,738.747,76.147,227.386,1335.207,253.899,702.469,1607.777,3236.274,1114.689,548.902,318.974,3525.444,2892.996,971.949,2805.669
09/11/2022 08:00:00,4373.911,489.981,731.912,73.789,219.930,1317.580,245.621,676.463,1590.577,3134.215,1094.051,550.216,303.550,3469.838,2870.173,940.884,2757.959
09/11/2022 09:00:00,4249.818,473.837,723.136,72.074,216.730,1291.683,240.188,663.364,1556.853,3061.614,1080.320,555.314,290.218,3449.954,2881.177,925.572,2731.233
09/11/2022 10:00:00,4177.075,472.532,716.524,71.171,217.811,1259.190,239.181,660.986,1539.274,2985.997,1076.129,550.956,284.017,3428.299,2880.715,910.334,2712.412
09/11/2022 11:00:00,4139.585,468.556,719.047,72.513,214.968,1259.493,240.455,667.554,1567.938,2951.259,1079.764,550.958,282.104,3419.044,2928.788,904.938,2724.336
09/11/2022 12:00:00,4137.957,479.017,725.547,74.278,217.174,1335.898,248.299,681.851,1579.132,2969.984,1098.314,554.256,285.493,3444.442,3030.529,905.636,2760.923
09/11/2022 13:00:00,4165.862,479.694,728.724,75.958,212.551,1370.441,254.215,696.284,1551.761,3010.082,1110.824,553.859,287.988,3456.622,3066.650,920.187,2794.081
09/11/2022 14:00:00,4389.404,481.570,707.777,79.919,229.022,1395.056,269.048,738.395,1572.238,3100.048,1160.994,562.952,297.899,3435.920,3142.557,959.477,2906.791
09/11/2022 15:00:00,4692.116,481.780,700.609,83.501,241.632,1475.528,287.200,773.591,1658.126,3216.316,1215.889,565.341,307.307,3481.789,3194.232,988.686,3048.711
09/11/2022 16:00:00,5005.786,486.515,715.225,87.198,249.369,1496.933,308.236,814.964,1653.623,3362.943,1270.031,574.769,322.381,3531.762,3204.928,1014.413,3167.838
09/11/2022 17:00:00,5371.409,525.421,745.621,92.691,248.946,1572.547,325.806,858.457,1701.408,3525.920,1322.884,586.885,339.336,3589.159,3253.462,1041.602,3307.820
09/11/2022 18:00:00,5750.491,551.728,764.772,99.438,254.044,1624.278,341.831,893.396,1727.178,3652.650,1365.280,599.766,358.858,3643.880,3320.205,1067.866,3428.397
09/11/2022 19:00:00,6055.118,563.525,782.409,106.923,259.938,1660.260,348.698,937.534,1746.809,3810.423,1404.856,620.116,374.709,3715.605,3338.516,1098.351,3541.654
09/11/2022 20:00:00,6327.971,581.238,792.514,112.530,264.422,1733.591,358.169,969.441,1745.688,3976.909,1446.050,634.348,385.421,3740.273,3380.487,1137.360,3669.486
09/11/2022 21:00:00,6541.929,597.014,803.716,118.680,269.867,1789.981,369.665,997.442,1842.437,4126.051,1493.660,649.948,394.134,3799.594,3459.151,1176.996,3797.287
09/11/2022 22:00:00,6661.139,614.673,815.188,122.497,279.247,1833.230,387.570,1012.943,1909.542,4284.081,1550.062,657.811,402.090,3854.445,3512.550,1211.666,3900.612
09/11/2022 23:00:00,6619.656,621.111,813.846,126.677,278.138,1874.904,402.777,1030.898,1955.946,4351.455,1595.947,670.100,405.037,3895.810,3570.778,1231.266,3984.790
09/12/2022 00:00:00,6390.779,607.035,808.633,125.195,278.484,1854.210,404.677,1011.697,1995.681,4281.686,1590.756,671.322,392.628,3912.524,3588.792,1221.880,3954.583
09/12/2022 01:00:00,6061.345,581.201,777.565,120.893,270.695,1777.009,389.928,978.331,2008.450,4104.123,1544.127,653.668,379.148,3885.084,3541.746,1176.629,3837.096
09/12/2022 02:00:00,5830.212,566.975,756.851,115.225,267.605,1744.188,381.538,954.819,2008.183,3992.032,1514.476,645.282,370.347,3877.106,3496.226,1150.976,3750.662
09/12/2022 03:00:00,5446.114,525.141,733.550,105.301,262.303,1648.084,359.703,890.522,1944.553,3781.562,1431.826,632.897,347.410,3868.669,3351.031,1098.943,3552.965
09/12/2022 04:00:00,4984.859,478.661,699.249,94.550,250.447,1521.121,327.626,802.643,1852.386,3521.406,1324.130,605.599,320.642,3763.660,3202.573,1027.332,3292.818
09/12/2022 05:00:00,4570.332,440.960,719.496,84.816,241.840,1400.409,296.823,736.850,1748.590,3280.388,1218.253,584.809,296.006,3655.229,3095.506,956.448,3096.726
09/12/2022 06:00:00,4259.374,416.936,740.453,77.352,225.874,1311.777,273.890,692.179,1694.142,3085.430,1158.596,566.079,275.988,3550.082,3041.040,907.842,2968.041
09/12/2022 07:00:00,4063.841,403.405,747.639,73.317,219.151,1254.848,261.647,669.580,1598.792,2984.129,1122.789,554.601,265.093,3454.277,3012.979,877.632,2882.969
09/12/2022 08:00:00,3932.680,394.224,741.192,71.259,217.876,1229.319,255.739,656.979,1606.973,2916.518,1105.239,547.263,260.418,3407.898,3019.263,859.467,2825.099
09/12/2022 09:00:00,3867.371,393.152,743.115,71.703,223.769,1222.632,252.339,661.413,1589.614,2875.619,1100.430,556.322,257.277,3380.912,3013.950,854.368,2814.891
09/12/2022 10:00:00,3881.629,404.188,752.857,72.392,220.734,1225.782,256.621,677.836,1614.623,2905.567,1114.516,580.224,263.854,3387.226,3021.389,853.783,2856.183
09/12/2022 11:00:00,4042.211,436.935,765.525,76.370,230.621,1271.062,274.808,724.865,1704.811,3039.786,1162.615,613.083,279.839,3432.898,3132.969,873.731,2999.365
09/12/2022 12:00:00,4346.969,483.951,784.507,82.789,240.950,1423.368,310.337,790.095,1782.044,3222.012,1259.433,659.098,307.072,3524.515,3349.780,917.535,3234.046
09/12/2022 13:00:00,4456.472,513.633,703.543,86.457,243.833,1493.413,338.017,822.875,1926.760,3355.057,1327.956,685.334,321.779,3618.694,3452.282,931.060,3363.274
09/12/2022 14:00:00,4626.814,534.918,706.589,88.095,249.152,1609.971,355.318,849.127,2001.226,3503.091,1372.164,685.044,338.698,3624.679,3504.937,949.357,3456.045
09/12/2022 15:00:00,4878.573,550.619,717.068,91.474,256.583,1710.444,370.185,875.428,2079.315,3635.014,1420.991,669.672,350.559,3708.619,3566.053,972.827,3536.573
09/12/2022 16:00:00,5159.408,565.000,742.133,94.550,269.592,1745.921,384.512,904.611,2153.047,3802.112,1479.163,675.245,367.598,3769.891,3610.229,1009.234,3658.119
09/12/2022 17:00:00,5477.887,582.207,757.857,99.075,280.609,1815.751,405.044,947.423,2211.263,3971.036,1529.771,683.399,377.813,3847.867,3660.245,1055.537,3780.567
09/12/2022 18:00:00,5793.341,605.602,800.270,105.495,290.101,1878.659,424.846,984.926,2241.835,4157.093,1589.387,698.998,391.683,3956.246,3726.163,1095.103,3917.193
09/12/2022 19:00:00,6120.667,627.916,806.903,114.283,304.175,1959.293,446.049,1044.274,2292.700,4377.400,1651.585,728.201,408.801,4076.351,3748.064,1143.039,4103.046
09/12/2022 20:00:00,6424.238,653.649,807.333,124.838,309.197,2066.147,465.157,1102.943,2386.368,4567.083,1719.711,757.841,422.858,4211.435,3797.476,1185.555,4303.847
09/12/2022 21:00:00,6675.395,674.972,822.651,135.825,321.065,2168.554,486.542,1167.217,2473.857,4756.142,1795.505,780.716,438.389,4361.153,3842.946,1253.004,4461.556
09/12/2022 22:00:00,6844.838,700.103,852.163,146.606,328.186,2246.034,510.765,1225.318,2534.653,4923.926,1873.939,801.264,445.558,4481.889,3886.243,1301.035,4603.229
09/12/2022 23:00:00,6807.419,709.131,830.267,154.234,334.368,2269.750,522.292,1260.056,2565.702,4944.754,1918.279,808.746,437.004,4546.414,3882.016,1331.522,4661.272
09/13/2022 00:00:00,6575.210,701.058,822.121,155.291,322.479,2224.535,515.738,1241.176,2576.216,4871.289,1893.208,808.912,400.465,4517.193,3844.054,1323.163,4619.654
09/13/2022 01:00:00,6175.846,666.358,780.841,145.844,314.541,2119.348,488.331,1173.684,2536.436,4661.592,1805.350,790.847,424.780,4427.923,3777.591,1264.807,4404.384
09/13/2022 02:00:00,5866.218,649.254,760.640,135.548,308.221,2037.882,470.410,1118.738,2521.292,4459.987,1739.328,760.540,407.911,4353.696,3801.424,1226.153,4229.973
09/13/2022 03:00:00,5439.486,600.676,742.442,120.838,295.430,1895.556,438.031,1022.355,2414.756,4262.186,1618.607,733.522,379.422,4282.429,3666.962,1174.271,3993.252
09/13/2022 04:00:00,5003.705,557.085,806.524,105.303,280.281,1728.054,397.066,927.393,2238.950,4022.213,1481.965,719.097,347.538,4120.213,3436.650,1108.600,3711.808
09/13/2022 05:00:00,4574.397,508.643,787.831,92.022,266.678,1569.457,355.477,831.623,2146.276,3717.045,1351.017,675.874,317.608,3917.681,3245.957,1033.077,3417.026
09/13/2022 06:00:00,4240.551,481.364,771.423,83.046,254.565,1436.410,323.875,768.285,2026.243,3463.284,1262.410,641.067,294.017,3779.187,3157.447,980.441,3168.311
09/13/2022 07:00:00,4073.669,472.335,762.648,77.203,250.105,1390.288,302.203,733.027,1987.122,3305.437,1207.922,615.930,277.751,3671.272,3088.758,947.544,3028.522
09/13/2022 08:00:00,3972.270,473.058,758.185,73.778,244.109,1341.639,289.862,707.826,1947.015,3175.421,1182.000,597.393,269.101,3604.988,3062.042,925.697,2943.607
09/13/2022 09:00:00,3917.794,469.591,753.235,74.579,235.780,1310.029,282.672,700.921,1933.678,3121.155,1163.705,586.373,264.940,3563.778,3058.472,915.331,2914.689
09/13/2022 10:00:00,3916.561,469.930,760.600,75.280,233.151,1309.523,283.770,705.545,1918.059,3105.273,1165.024,581.363,269.322,3537.841,3062.490,907.336,2921.798
09/13/2022 11:00:00,4057.407,496.220,759.888,78.704,236.203,1382.409,297.961,738.953,1962.374,3224.598,1202.354,598.785,286.237,3556.317,3198.754,920.318,3031.642
09/13/2022 12:00:00,4338.129,535.467,704.867,85.285,251.826,1515.797,331.616,802.305,2029.385,3414.297,1291.764,634.327,312.535,3643.058,3398.547,965.973,3257.153
09/13/2022 13:00:00,4472.299,556.068,709.318,88.746,264.674,1594.347,355.315,835.542,2097.593,3505.840,1348.214,659.325,327.487,3693.647,3508.195,973.780,3399.203
09/13/2022 14:00:00,4629.428,571.810,728.190,91.480,272.964,1667.653,375.043,866.892,2129.299,3603.881,1389.386,668.176,344.738,3694.223,3481.589,982.935,3495.254
09/13/2022 15:00:00,4869.453,572.254,763.810,95.670,284.771,1741.676,397.640,899.742,2212.146,3778.414,1442.433,675.379,361.320,3789.029,3538.266,1020.873,3613.525
09/13/2022 16:00:00,5205.857,592.458,790.037,102.614,296.072,1845.350,425.198,953.788,2294.587,4030.540,1511.101,698.006,382.412,3933.745,3600.117,1083.412,3828.842
09/13/2022 17:00:00,5580.874,621.780,818.415,112.658,306.079,1969.390,453.345,1028.738,2358.334,4323.106,1585.253,721.590,403.991,4076.237,3676.290,1141.584,4086.859
09/13/2022 18:00:00,6008.915,668.030,845.409,126.941,327.368,2118.314,487.305,1116.242,2431.155,4649.428,1667.958,759.098,425.842,4227.590,3735.243,1203.419,4377.126
09/13/2022 19:00:00,6458.997,715.205,876.745,143.738,342.140,2293.424,524.642,1220.743,2526.988,4936.515,1766.822,817.209,455.721,4382.668,3826.139,1273.595,4700.061
09/13/2022 20:00:00,6848.387,755.475,900.333,161.763,365.542,2461.361,553.025,1324.536,2603.991,5154.281,1868.950,850.368,482.405,4509.530,3925.162,1345.570,4969.563
09/13/2022 21:00:00,7132.116,778.924,922.675,177.543,377.128,2595.639,578.762,1411.313,2672.992,5392.252,1958.507,863.375,504.381,4578.389,3935.350,1403.343,5150.372
09/13/2022 22:00:00,7300.096,797.107,930.199,187.707,381.694,2687.518,603.694,1473.420,2775.547,5528.504,2032.436,879.228,521.760,4600.984,3976.180,1446.603,5273.671
09/13/2022 23:00:00,7212.392,794.306,919.291,191.207,381.959,2692.913,607.575,1484.714,2837.424,5484.486,2058.160,871.785,520.672,4565.668,4023.962,1462.726,5282.822
09/14/2022 00:00:00,6930.062,778.311,905.306,185.748,371.310,2577.983,589.865,1442.197,2789.630,5342.866,2013.410,862.780,504.117,4490.821,3972.541,1447.274,5136.937
